AcademyId,name,score
16169,엘리제음악교습소,0.0
16170,엘리트리에스비어학원,0.0
16171,엘리트서초어학원,0.0
16172,엘리트학원,0.0
16173,엘림영어교습소,0.0
16174,엘브라운(El.Brown)학원,0.0
16175,엘아이에스어학원,0.0
16176,엘아이엘(LIL)영어교습소,0.0
16177,엘앤비학원,0.0
16178,엘앤케이(LNK)스터디브릭스보습학원,0.0
16179,엘앤케이(LNK)영어교습소,0.0
16180,엘에스에이에듀어학원,0.0
16181,엘학원,0.0
16182,엠아이서초어학원,0.0
16183,엠앤에스(M&S)수학과학전문학원,0.0
16184,엠앤에스(M&S)수학교습소,0.0
16185,엠에스(MS)수학과학전문학원,0.0
16186,엠에스씨서초학원,0.0
16187,엠에이에스수학교습소,0.0
16188,엠원학원,0.0
16189,엠지수학교습소,0.0
16190,엠케이(MK)공간수학교습소,0.0
16191,엠케이영어교습소,0.0
16192,엠코에듀학원,0.0
16193,엠플러스수학학원,0.0
16194,역사랑논술교습소,0.0
16195,역사사고력논술교습소,0.0
16196,연세루첸음악교습소,0.0
16197,연세리체음악교습소,0.0
16198,연세뮤직아카데미학원,0.0
16199,연세수秀과학교습소,0.0
16200,연세스트링아카데미학원,0.0
16201,연세아카데미학원,0.0
16202,연세영어교습소,0.0
16203,연세자이음악교습소,0.0
16204,연세최수학교습소,0.0
16205,연세킬만수학교습소,0.0
16206,연세포레피아노교습소,0.0
16207,연음뮤직센터음악학원,0.0
16208,열린생각서초수학교습소,0.0
16209,영렘브란트서초센터학원,0.0
16210,영민보습학원,0.0
16211,영수전문지앤지학원,0.0
16212,영어에날개를달자영어교습소,0.0
16213,영재과학보습학원,0.0
16214,영재음악교습소,0.0
16215,예꼴아트스튜디오(Yeccol Art Studio)학원,0.0
16216,예당미술교습소,0.0
16217,예도아카데미학원,0.0
16218,예랑미술학원,0.0
16219,예손음악교습소,0.0
16220,예술해미술교습소,0.0
16221,예신음악학원,0.0
16222,예음바이올린교습소,0.0
16223,예음음악교습소,0.0
16224,예음피아노교습소,0.0
16225,예일보습학원,0.0
16226,예향피아노교습소,0.0
16227,오뜨아뜰리에미술교습소,0.0
16228,오랜지미술교습소,0.0
16229,오르다국어교습소,0.0
16230,오르프뮤직클래스음악교습소,0.0
16231,오서진플룻교습소,0.0
16232,오승은과학전문과학교습소,0.0
16233,오쌤국어교습소,0.0
16234,오예스영어학원,0.0
16235,오은정국어논술전문학원,0.0
16236,온수학교습소,0.0
16237,올라논술교습소,0.0
16238,올리는수학홀리는영어학원,0.0
16239,올리브수학교습소,0.0
16240,올리브잉글리쉬영어교습소,0.0
16241,올림피아드함수학원,0.0
16242,올탑수학교습소,0.0
16243,와룡국어교습소,0.0
16244,와이국어논술학원,0.0
16245,와이스톤인터내셔널어학원,0.0
16246,와이어트어학원,0.0
16247,와이와이(YY)스쿨어학원,0.0
16248,와이제이클라식(YJKlassik)피아노교습소,0.0
16249,와이즈만서초학원,0.0
16250,와이즈만영재입시센터서초학원,0.0
16251,와이즈만영재입시센터중등학원,0.0
16252,와이케이수리논술교습소,0.0
16253,와일본어교육원일본어교습소,0.0
16254,요미요미미술학원,0.0
16255,용문학원,0.0
16256,우듬지오름학원,0.0
16257,우리가이과다학원,0.0
16258,우리동네피아니스트음악교습소,0.0
16259,우면윤선생우리집앞영어교습소,0.0
16260,우면현수학교습소,0.0
16261,우솔해법영어교습소,0.0
16262,우수아아트스튜디오미술교습소,0.0
16263,우수피아노교습소,0.0
16264,우승희영어학원,0.0
16265,우암바이올린교습소,0.0
16266,우암방과후공부방수학교습소,0.0
16267,우암현수학교습소,0.0
16268,움뮤직센터음악학원,0.0
16269,움트생각이자라는독서논술교습소,0.0
16270,웅지학당시즌투학원,0.0
16271,웅진씽크빅학습센터방배학원,0.0
16272,웅진씽크빅학습센터우면학원,0.0
16273,원더스잉글리시아카데미(Wonders English Academy)학원,0.0
16274,원명최상위해법수학교습소,0.0
16275,원명하연과학교습소,0.0
16276,원수학교습소,0.0
16277,원탑잉글리쉬(ONETOPENGLISH)영어교습소,0.0
16278,월든아카데미(Walden Academy)학원,0.0
16279,웨스턴영어학원,0.0
16280,웨스트민스터영어학원,0.0
16281,웰라영어학원,0.0
16282,웰라잉글리쉬영어교습소,0.0
16283,위드미애프터스쿨학원,0.0
16284,위드유영어(WithUEnglish)전문학원,0.0
16285,위에듀학원,0.0
16286,윈첼영어교습소,0.0
16287,유나이티드영재음악학원,0.0
16288,유달리아트(UDALLY ART)미술교습소,0.0
16289,유로센터독어교습소,0.0
16290,유선생수학클리닉학원,0.0
16291,유에스아이에스(USIS)어학원,0.0
16292,유진벨어학학원,0.0
16293,유철환영어전문학원,0.0
16294,유카리일본어교습소,0.0
16295,유펜영어교습소,0.0
16296,윤선생영어교실내곡포레영어교습소,0.0
16297,윤선생영어숲반포학원,0.0
16298,윤선생우리집앞서이·서초영어교습소,0.0
16299,윤선생우리집앞영어ENI영어교습소,0.0
16300,윤선생우리집앞영어교실반포서래영어교습소,0.0
16301,윤선생우리집앞영어교실방배동부영어교습소,0.0
16302,윤선생우리집앞영어교실방일새라영어교습소,0.0
16303,윤선생우리집앞영어교실서래영어교습소,0.0
16304,윤선생우리집앞영어교실서초영어교습소,0.0
16305,윤선생잠원영어교습소,0.0
16306,윤소진바이올린교습소,0.0
16307,윤수학학원,0.0
16308,윤쌤수학교습소,0.0
16309,윤쎈과학교습소,0.0
16310,윤영숙수학전문3관학원,0.0
16311,윤영숙수학전문학원,0.0
16312,윤정영어학원,0.0
16313,으뜸국어논술학원,0.0
16314,으뜸수학교습소,0.0
16315,으뜸창조미술학원,0.0
16316,은빛보습학원,0.0
16317,은성영어교습소,0.0
16318,음그음악학원,0.0
16319,이강토혁신수학교습소,0.0
16320,이광희수학교습소,0.0
16321,이김김소연영어교습소,0.0
16322,이김이호석국어교습소,0.0
16323,이닷스프릿어학학원,0.0
16324,이데아미술교습소,0.0
16325,이든음악학원,0.0
16326,이디엠아트미술학원,0.0
16327,이레음악교습소,0.0
16328,이루다국어학원,0.0
16329,이루다방배어학원,0.0
16330,이루다수학학원,0.0
16331,이루트학원,0.0
16332,이룸(e)학원,0.0
16333,이룸수학교습소,0.0
16334,이룸융합과학교습소,0.0
16335,이룸음악교습소,0.0
16336,이메스터어학원,0.0
16337,이베스트영어학원,0.0
16338,이상수학학원,0.0
16339,이샘아카데미영어교습소,0.0
16340,이수형수학학원,0.0
16341,이스프릿어학학원,0.0
16342,이승희수학교습소,0.0
16343,이신숙수학교습소,0.0
16344,이안서가국어교습소,0.0
16345,이안학원,0.0
16346,이에스엘(E.S.L)영어학원,0.0
16347,이에프인터내셔널랭귀지캠퍼스코리아학원,0.0
16348,이엔아이피아노교습소,0.0
16349,이엠수학교습소,0.0
16350,이영민피아노교습소,0.0
16351,이우람수학학원,0.0
16352,이음수학교습소,0.0
16353,이이엘씨(eelc)킨더어학원,0.0
16354,이젠오즈수학교습소,0.0
16355,이주미영어교습소,0.0
16356,이지솔루션학원,0.0
16357,이지스아카데미학원,0.0
16358,이지알랩(EGR lab)영어교습소,0.0
16359,이지에듀원격학원,0.0
16360,이지엠학원,0.0
16361,이케이티(EKT)이론영어교습소,0.0
16362,이타적인간의이기적공부법학원,0.0
16363,이탑수학교습소,0.0
16364,이투스투포세븐학원,0.0
16365,이튼교육학원,0.0
16366,이튼하우스수학교습소,0.0
16367,이티씨(ETC)영어교습소,0.0
16368,이플화실미술교습소,0.0
16369,이해법양재우성점수학교습소,0.0
16370,이호연국악예술원국악교습소,0.0
16371,이화(而貨)큰별음악학원,0.0
16372,이화라엘음악교습소,0.0
16373,이화성악교습소,0.0
16374,이화소리숲피아노교습소,0.0
16375,이화아동미술교습소,0.0
16376,이화음악교습소,0.0
16377,이후미술학원,0.0
16378,이희정영어학원,0.0
16379,인바이올린교습소,0.0
16380,인벤션음악교습소,0.0
16381,인사이트수학학원,0.0
16382,인텔피아국어교습소,0.0
16383,일공이제이유(EJU)학원,0.0
16384,일등수학학원,0.0
16385,일심수학교습소,0.0
16386,임현미술교습소,0.0
16387,입시왕아카데미온원격교습학원,0.0
16388,입시전문코벤트학원,0.0
16389,입시조소흙미술교습소,0.0
16390,입시창조적소수미술학원,0.0
16391,잉글리쉬101영어학원,0.0
16392,잉글리쉬부띠끄어학원,0.0
16393,잉글리시아이영어교습소,0.0
16394,잉코어보습학원,0.0
16395,잉크레더블학원,0.0
16396,잎새음악학원,0.0
16397,자라나는미술교습소,0.0
16398,자라다남아미술학원,0.0
16399,자몽미술학원,0.0
16400,자연수학교습소,0.0
16401,자유의날개국어논술전문학원,0.0
16402,자이수학교습소,0.0
16403,자이키즈창작미술교습소,0.0
16404,작은별음악학원,0.0
16405,잔디음악학원,0.0
16406,잠원바이올린교습소,0.0
16407,잠원스타스즈키바이올린교습소,0.0
16408,잠원씨앤에이논술보습학원,0.0
16409,잠원예랑미술학원,0.0
16410,잠원파인만학원,0.0
16411,잠원프라임영어교습소,0.0
16412,장수경어학원,0.0
16413,장의순국어학원,0.0
16414,장지윤바이올린교습소,0.0
16415,장한보습학원,0.0
16416,잼앤클래식음악교습소,0.0
16417,전민숙피아노,0.0
16418,전수진과학교습소,0.0
16419,전원주니어랩(LAB)미술교습소,0.0
16420,전원주니어미술학원,0.0
16421,절대수학교습소,0.0
16422,정경희수학교습소,0.0
16423,정석수학학원,0.0
16424,정성배국어교습소,0.0
16425,정수학교습소,0.0
16426,정앤정잉글리쉬클럽영어교습소,0.0
16427,정인학원,0.0
16428,제2강남메가스터디학원,0.0
16429,제2관창조적소수미술학원,0.0
16430,제네시스수학교습소,0.0
16431,제네시스수학학원,0.0
16432,제니스아카데미학원,0.0
16433,제니아트미술교습소,0.0
16434,제니에듀케이션학원,0.0
16435,제니영어학원,0.0
16436,제이디엠영어학원,0.0
16437,제이매쓰수학학원,0.0
16438,제이뮤직아카데미음악교습소,0.0
16439,제이비잉글리쉬영어교습소,0.0
16440,제이앤피영어전문학원,0.0
16441,제이에이치에스(JHS)영재교육학원,0.0
16442,제이엔케이(JNK)영어교습소,0.0
16443,제이엘영어학원,0.0
16444,제이엘학원,0.0
16445,제이엠(JM)영수전문학원,0.0
16446,제이엠케이에듀케이션(JMK EDUCATION)학원,0.0
16447,제이원수학학원,0.0
16448,제이이에스(JES)제시어학원,0.0
16449,제이제이영어학원,0.0
16450,제이케이(J.K)음악교습소,0.0
16451,제이케이(JK)영재학원,0.0
16452,제이포커스잉글리시방배1관학원,0.0
16453,제이포커스잉글리시방배2관학원,0.0
16454,제일진성보습학원,0.0
16455,젠(ZEN)수학교습소,0.0
16456,젬마아트(GEMMA ART)미술교습소,0.0
16457,조건반사영어원격학원,0.0
16458,조민정피아노교습소,0.0
16459,조소오픈챙튜디오미술교습소,0.0
16460,조스영어(Jo`s 영어)교습소,0.0
16461,조쌤국어논술교습소,0.0
16462,조은수학학원,0.0
16463,조이투리드영어교습소,0.0
16464,조이풀음악교습소,0.0
16465,조플룻음악교습소,0.0
16466,종이에서꿈꾸는미술교습소,0.0
16467,주플루트교습소,0.0
16468,주한영국문화원영러너서초어학원,0.0
16469,준암보습학원,0.0
16470,중심학원,0.0
16471,중앙보습학원,0.0
16472,즐겁게피아노음악교습소,0.0
16473,지니어스입시미술교습소,0.0
16474,지니클리닉영어교습소,0.0
16475,지니프라임영어교습소,0.0
16476,지니플러스학원,0.0
16477,지메스학원,0.0
16478,지브이씨에스랭귀지프렙어학원,0.0
16479,지수학교습소,0.0
16480,지승학원,0.0
16481,지아이에스(GIS)어학원,0.0
16482,지앤와이(G&Y)미술학원,0.0
16483,지엠미술교습소,0.0
16484,지혜를닮다논술교습소,0.0
16485,진논술교습소,0.0
16486,진리수학영어학원,0.0
16487,진선생구반포관영어학원,0.0
16488,진선생어학원,0.0
16489,진선생어학원센트럴관학원,0.0
16490,진선생제2관영어학원,0.0
16491,진수학교습소,0.0
16492,진체크패스영어보습학원,0.0
16493,집단지성학원,0.0
16494,집현전국어논술교습소,0.0
16495,차송이ECC(English Coaching Class)국제화교습소,0.0
16496,차이(CHAI)미술교습소,0.0
16497,참수학교습소,0.0
16498,참좋은음악학원,0.0
16499,창작공방문예창작학원,0.0
16500,창작공방키노게이트학원,0.0
16501,창조적소수미술학원,0.0
16502,창창중국어교습소,0.0
16503,채림미술교습소,0.0
16504,채움영어교습소,0.0
16505,책읽기와글쓰기리딩엠서초사임당학원,0.0
16506,책읽기와글쓰기리딩엠서초학원,0.0
16507,책읽는루브르아뜰리에내곡센터미술교습소,0.0
16508,처음과끝학원,0.0
16509,천년의미소미술학원,0.0
16510,천년의미소베이스캠프미술학원,0.0
16511,천사아틀리에미술학원,0.0
16512,천지수학교습소,0.0
16513,청담아이가르텐학원,0.0
16514,청어람국어교습소,0.0
16515,청출어람국어전문학원,0.0
16516,체리군단국어논술학원,0.0
16517,체리군단영어학원,0.0
16518,체리쌤창의수학교습소,0.0
16519,첼로이야기음악교습소,0.0
16520,최고수학학원,0.0
16521,최상위영수학원,0.0
16522,최상위하다학원,0.0
16523,최상위해법영어수학의달인학원,0.0
16524,최신고등수학교습소,0.0
16525,최영주독서토론논술교습소,0.0
16526,최우식과학전문학원,0.0
16527,최종수학교습소,0.0
16528,최지연국어논술학원,0.0
16529,최홍국어논술학원,0.0
16530,춤추는별미술학원,0.0
16531,칠삼공수학교습소,0.0
16532,카논영어백승학수학학원,0.0
16533,카머(kammer)기타교습소,0.0
16534,카이수학교습소,0.0
16535,케이디(KD)영어전문학원,0.0
16536,케이매쓰(K MATH)수학교습소,0.0
16537,케이앤(KN)영어학원,0.0
16538,케이튜터반포수학학원,0.0
16539,케이플루트음악교습소,0.0
16540,코렉트영어학원,0.0
16541,코스믹아고라서초점부설학원,0.0
16542,코어과학수학학원,0.0
16543,코어아카데미영어교습소,0.0
16544,코어영어학원,0.0
16545,코어원에듀학원,0.0
16546,코오롱피아노교습소,0.0
16547,코치클래스영어교습소,0.0
16548,퀀텀점프수학교습소,0.0
16549,큐리수학교습소,0.0
16550,큐매쓰학원,0.0
16551,큐싸이언스학원,0.0
16552,큐에듀매쓰학원,0.0
16553,큐에듀사이언스학원,0.0
16554,크레버스영재관서초제1지점학원,0.0
16555,크레버스영재관서초제2지점학원,0.0
16556,크레용미술교습소,0.0
16557,클라디반포관학원,0.0
16558,클라라슈만음악학원,0.0
16559,클라라피아노스튜디오교습소,0.0
16560,클라비어피아노교습소,0.0
16561,클래식피아노교습소,0.0
16562,클랩어학원,0.0
16563,클샘수학교습소,0.0
16564,키(KEY)과학학원,0.0
16565,키마미술학원,0.0
16566,키스톤영어교습소,0.0
16567,키잉글리쉬(키프랩)학원,0.0
16568,키즈브러시미술학원,0.0
16569,키즈아트미술학원,0.0
16570,키즈엔리딩영어교습소,0.0
16571,키츠(KEETS)영어교습소,0.0
16572,키투러닝(KEY2LEARNING)학원,0.0
16573,킨더뮤직코리아음악교습소,0.0
16574,킴벌리잉글리시(Kimberly English)영어교습소,0.0
16575,킹스수학교습소,0.0
16576,킹스타운서초어학원,0.0
16577,타운영어교습소,0.0
16578,타이니크리에이터미술학원,0.0
16579,탐구와은유학원,0.0
16580,탑에듀영어교습소,0.0
16581,탑잉글리쉬학원,0.0
16582,탑클래스학원,0.0
16583,태선수학교습소,0.0
16584,테스(TES)영어교습소,0.0
16585,테스(TESSEnglish)영어교습소,0.0
16586,토다이어학원,0.0
16587,토론하는고릴라논술교습소,0.0
16588,토브국어교습소,0.0
16589,토커스학원,0.0
16590,토토미술교습소,0.0
16591,투탑과학수학전문학원,0.0
16592,투탑수학관학원,0.0
16593,튜터영어교습소,0.0
16594,튜티음악교습소,0.0
16595,트리즈원(TRIZONE)수학학원,0.0
16596,특별한힘을파는가게논술교습소,0.0
16597,튼튼영어마스터클럽방배초영어교습소,0.0
16598,튼튼영어마스터클럽이상수학학원,0.0
16599,튼튼영어서초3동마스터클럽영어교습소,0.0
16600,티엘영어학원,0.0
16601,파가니니바이올린교습소,0.0
16602,파리아트마인서초학원,0.0
16603,파머스영어교습소,0.0
16604,파머스영어학원,0.0
16605,파워플러스영어학원,0.0
16606,파인만영재고센터금정관학원,0.0
16607,파인만영재고센터영재관학원,0.0
16608,파인만영재고센터학원,0.0
16609,파츠앤팬스1관학원,0.0
16610,파츠앤팬스2관학원,0.0
16611,파푸스학원,0.0
16612,팝스터디학원,0.0
16613,팝아트미술교습소,0.0
16614,퍼스널학원,0.0
16615,퍼스트수학교습소,0.0
16616,퍼스트영어학원,0.0
16617,퍼스트학원,0.0
16618,퍼펙트영어교습소,0.0
16619,페디아플러스방배학원,0.0
16620,페디아플러스서초학원,0.0
16621,페르마수학보습학원,0.0
16622,페인트박스미술학원,0.0
16623,펜타스과학전문학원,0.0
16624,평정수학학원,0.0
16625,포레스타음악학원,0.0
16626,포레피아노교습소,0.0
16627,포인트수학전문학원,0.0
16628,폴고갱미술교습소,0.0
16629,폴리박사영어교습소,0.0
16630,폴리아수학학원,0.0
16631,폴수학교습소,0.0
16632,푸른미술과외교습소,0.0
16633,프라임수학교습소,0.0
16634,프라임에듀수학교습소,0.0
16635,프라임에듀영어교습소,0.0
16636,프라임음악교습소,0.0
16637,프랜시스파커서초어학원,0.0
16638,프레지던트학원,0.0
16639,프렌즈음악학원,0.0
16640,프로기원격학원,0.0
16641,프리셀영어학원,0.0
16642,플라이매쓰(FLY MATH)학원,0.0
16643,플래뮤서초미술학원,0.0
16644,플러스수학교습소,0.0
16645,플럼어학원,0.0
16646,플렌더스에듀학원,0.0
16647,플로잉아카데미학원,0.0
16648,피나클(Pinnacle)학원,0.0
16649,피바디음악교습소,0.0
16650,피보나치수학교습소,0.0
16651,피비이씨(PBEC)과학교습소,0.0
16652,피아노사랑음악교습소,0.0
16653,피아노스토리음악교습소,0.0
16654,피아노쥬이르음악교습소,0.0
16655,피아노친구피아노교습소,0.0
16656,피아노포르테피아노교습소,0.0
16657,피아니스트김민정아카데미방배이화음악교습소,0.0
16658,피아이에프(PIF)서초관영어학원,0.0
16659,피앤피아카데미(P&P Academy)학원,0.0
16660,피에스에이서초어학학원,0.0
16661,피엔케이수학원,0.0
16662,피엘에이(PLA)수학교습소,0.0
16663,피엠지보습학원,0.0
16664,피플음악교습소,0.0
16665,피피에스(PPS)수학교습소,0.0
16666,필리아사회탐구학원,0.0
16667,필영어교습소,0.0
16668,필즈더클래식서초센터학원,0.0
16669,하늘꿈피아노교습소,0.0
16670,하늘피아노교습소,0.0
16671,하다수학교습소,0.0
16672,하랑국어교습소,0.0
16673,하모니음악학원,0.0
16674,하얀고래미술교습소,0.0
16675,하연영재과학교습소,0.0
16676,하오펑유(HaoPengYou)중국어교습소,0.0
16677,하우투스터디과학학원,0.0
16678,하윤미술교습소,0.0
16679,하이교육학원,0.0
16680,하이러브음악교습소,0.0
16681,하이레벨(HighLV)수학교습소,0.0
16682,하이츠방배캠퍼스학원,0.0
16683,하이팩토수학교습소,0.0
16684,한강수학교습소,0.0
16685,한국속성한문교습소,0.0
16686,한길수학교습소,0.0
16687,한나바이올린교습소,0.0
16688,한뉘수학학원,0.0
16689,한동원영어전문학원,0.0
16690,한라백두수학교습소,0.0
16691,한미술교습소,0.0
16692,한선생중국어교습소,0.0
16693,한소리국악원교습소,0.0
16694,한수연과학교습소,0.0
16695,한수연과학학원,0.0
16696,한스영어학원,0.0
16697,한양플러스음악학원,0.0
16698,한올국어논술학원,0.0
16699,한올국어전문학원,0.0
16700,한올국어학원,0.0
16701,한우리독서토론논술교습소,0.0
16702,한우리독서토론반포4동논술교습소,0.0
16703,한우리방배4동논술교습소,0.0
16704,한우리서초2동독서논술교습소,0.0
16705,한우리서초남독서논술학원,0.0
16706,한우리서초독서논술학원,0.0
16707,한율학원,0.0
16708,한자365한문교습소,0.0
16709,한탑언남1관학원,0.0
16710,핫클레이스(hotclays)도예교습소,0.0
16711,해바라기미술교습소,0.0
16712,해바라기미술학원,0.0
16713,해법수학교실반포학원,0.0
16714,해법영어서초이수아카데미영어교습소,0.0
16715,해법영어핸썸클래스영어교습소,0.0
16716,해법중국어북경대중국어교습소,0.0
16717,해법킹스턴영어교습소,0.0
16718,해법한신영어교습소,0.0
16719,해신수학교습소,0.0
16720,해오름달학원,0.0
16721,해커스해외대학입시전문학원,0.0
16722,해피아트프로젝트미술교습소,0.0
16723,핸섬아트(Handsome Art)학원,0.0
16724,햇님음악교습소,0.0
16725,허쌤수학1관학원,0.0
16726,허쌤수학교습소,0.0
16727,허쌤수학학원,0.0
16728,허영주수학교습소,0.0
16729,허은주국어교습소,0.0
16730,헤브론영어학원,0.0
16731,헤세드영재학원,0.0
16732,헨리영어아이(i)학원,0.0
16733,헨리영어전문학원,0.0
16734,헨리영어학원,0.0
16735,현문국어학원,0.0
16736,현문학원,0.0
16737,현재스토리학원,0.0
16738,현재어학원,0.0
16739,현지연영어교습소,0.0
16740,현진피아노교습소,0.0
16741,홀리프레이즈음악학원,0.0
16742,홍구조도국어교습소,0.0
16743,홍소랑영어교습소,0.0
16744,홍익명문미술학원,0.0
16745,황미숙교습소,0.0
16746,황쌤수학교습소,0.0
16747,훈수학교습소,0.0
16748,힘멜학원,0.0
16749,(주)와이비엠넷송파잠실이씨씨어학학원,0.0
16750,(주)크레버스영재관잠실제1지점학원,0.0
16751,(주)크레버스영재교육센터잠실제1지점학원,0.0
16752,11월의국어교습소,0.0
16753,153스터디보습학원,0.0
16754,21세기은파피아노교습소,0.0
16755,21세기피카소미술,0.0
16756,238영어학원,0.0
16757,2관케이비즈수학과학학원,0.0
16758,6하영어교습소,0.0
16759,AI리딩플러스학원,0.0
16760,CMS송파영재교육센터학원,0.0
16761,DL영어학원,0.0
16762,DNG실용음악학원,0.0
16763,EGM문법전문영어교습소,0.0
16764,EJ수학교습소,0.0
16765,EK수학교습소,0.0
16766,ERC헬리오시티점영어교습소,0.0
16767,Hart미술학원,0.0
16768,HIM수학학원,0.0
16769,JF실용음악학원,0.0
16770,JNY영어교습소,0.0
16771,JS뮤직학원,0.0
16772,J기타교습소,0.0
16773,J피아노교습소,0.0
16774,K수학교습소,0.0
16775,LCM림스크리에이티브뮤직학원,0.0
16776,LS이샘수학교습소,0.0
16777,M·I어학원,0.0
16778,MJ영어교습소,0.0
16779,M스칼라영어보습학원,0.0
16780,N.I잉글리쉬학원,0.0
16781,NIE(엔아이이)시사논술교습소,0.0
16782,TNC수학원,0.0
16783,가드너물음가득아이미술학원,0.0
16784,가락뮤엠영어보습학원,0.0
16785,가락쌍용수학교실수학교습소,0.0
16786,가락예음음악학원,0.0
16787,가락이지음악학원,0.0
16788,가락일대일보습학원,0.0
16789,가락제2삼성영어보습학원,0.0
16790,가락톡톡영어교습소,0.0
16791,가락홍익미술교습소,0.0
16792,가야금교습소,0.0
16793,가온누리국어교습소,0.0
16794,가온누리보습학원,0.0
16795,가온음악학원,0.0
16796,가우디미술학원,0.0
16797,가우스보습학원,0.0
16798,가인,0.0
16799,가제트영재미술교습소,0.0
16800,감나무영어교습소,0.0
16801,감실용음악학원,0.0
16802,강남대종수학교습소,0.0
16803,강남캐피타운영어교습소,0.0
16804,강남캐피타운학원,0.0
16805,강성영어학원,0.0
16806,강수보습학원,0.0
16807,강쌤영어교습소,0.0
16808,강의하는아이들학원,0.0
16809,강인영어보습학원,0.0
16810,강한대치학원,0.0
16811,강호국어학원,0.0
16812,개념폴리아수학과학특목관학원,0.0
16813,개념폴리아학원,0.0
16814,개념학원,0.0
16815,거여1뮤엠영어교습소,0.0
16816,거여서강학원,0.0
16817,거여해법수학교습소,0.0
16818,격국어교습소,0.0
16819,고득점수학보습학원,0.0
16820,고등서강2보습학원,0.0
16821,고등서강보습학원,0.0
16822,고스에듀국어학원,0.0
16823,고스영어학원,0.0
16824,고쓰(GOS)에듀내신전용보습관학원,0.0
16825,고쓰(GOS)에듀보습학원,0.0
16826,고은피아노,0.0
16827,고은피아노교습소,0.0
16828,고흐미술교습소,0.0
16829,곧장영어학원,0.0
16830,곰수팍수학교습소,0.0
16831,곰수학교습소,0.0
16832,곰풀수학교습소,0.0
16833,공간미술교습소,0.0
16834,공감수학학원,0.0
16835,공달보습학원,0.0
16836,공부의철인송파학원,0.0
16837,공터영어배움틀학원,0.0
16838,공터영어오금센터학원,0.0
16839,과수원과학수학전문학원,0.0
16840,곽동훈국어교습소,0.0
16841,관인핑거비음악학원,0.0
16842,구연수학교습소,0.0
16843,구자임보습학원,0.0
16844,구주이배대입학원,0.0
16845,구주이배미래교육원학원,0.0
16846,구주이배보습학원,0.0
16847,구주이배수학학원,0.0
16848,구주이배수학학원잠실본원학원,0.0
16849,국어생각고등국어교습소,0.0
16850,국어울림학원,0.0
16851,국풍2000석촌관학원,0.0
16852,국풍2000송파방이관학원,0.0
16853,굳미술학원,0.0
16854,권선경국어학원,0.0
16855,그래비티수학교습소,0.0
16856,그레이스음악학원,0.0
16857,그레이스피아노학원,0.0
16858,그리다수학학원,0.0
16859,그린피영어학원,0.0
16860,그림별미술교습소,0.0
16861,그림아이미술교습소,0.0
16862,그림아트스튜디오잠실파크리오원미술교습소,0.0
16863,그림책숲어린이학원,0.0
16864,그미술관미술교습소,0.0
16865,그미술관미술학원,0.0
16866,그수학학원,0.0
16867,근사한수학교습소,0.0
16868,글담독서토론논술국어교습소,0.0
16869,글로벌닛시초중고영어교습소,0.0
16870,글로비아어학원,0.0
16871,글빛국어교습소,0.0
16872,글사랑국어교습소,0.0
16873,글서원논술스피치학원,0.0
16874,글수레독서논술국어교습소,0.0
16875,글책104국어교습소,0.0
16876,금산수학교습소,0.0
16877,금성,0.0
16878,기본과원칙보습학원,0.0
16879,기영인농보습학원,0.0
16880,기적수학학원,0.0
16881,기적의수학교습소,0.0
16882,기타교습소(김연태),0.0
16883,기파랑문해원헬리오시티원점학원,0.0
16884,길미술학원,0.0
16885,길피아노과외교습소,0.0
16886,김경민영어교습소,0.0
16887,김남일큰수학학원,0.0
16888,김동한국어논술학원,0.0
16889,김선희꼼꼼국어교습소,0.0
16890,김성은영어교습소,0.0
16891,김소연음악학원,0.0
16892,김쌤의수력발전소수학교습소,0.0
16893,김인윤,0.0
16894,김종완의통통톡기타교습소,0.0
16895,김종현수학학원,0.0
16896,김주은국어교습소,0.0
16897,김주혜국어교습소,0.0
16898,김지현라온수학학원,0.0
16899,김진아피아노교습소,0.0
16900,김혜원국어교습소,0.0
16901,깊은생각147학원,0.0
16902,깊은생각ERS영어교습소,0.0
16903,깊은생각송파2관학원,0.0
16904,깊은생각송파본원학원,0.0
16905,깊은셈수학학원,0.0
16906,꽃들미술교습소,0.0
16907,꽉찬국어학원,0.0
16908,꿈꾸는담쟁이어학학원,0.0
16909,꿈꾸는음악학원,0.0
16910,꿈꾸는토끼미술교습소,0.0
16911,꿈아실미술교습소,0.0
16912,꿈을이루는스피치독서논술교습소,0.0
16913,꿈이자라는음악학원,0.0
16914,꿈자람초중등수학교습소,0.0
16915,꿈쟁이음악교습소,0.0
16916,나다움음악학원,0.0
16917,나래뜰음악교습소,0.0
16918,나리미술,0.0
16919,나무미술교습소,0.0
16920,나무처럼아뜰리에미술학원,0.0
16921,나비야놀자미술학원,0.0
16922,나음악교습소,0.0
16923,나의비상학원,0.0
16924,나의첫번째피아노음악학원,0.0
16925,내마음속의그림미술,0.0
16926,내마음의피아노교습소,0.0
16927,내신수학영어과학보습학원,0.0
16928,넥스트미술학원,0.0
16929,노량진플러스미술학원,0.0
16930,노량진플러스임용미술학원,0.0
16931,노암보습학원,0.0
16932,놀작마이아트방이그린나래미술교습소,0.0
16933,눈높이러닝센터문정장지보습학원,0.0
16934,눈높이러닝센터성내풍납보습학원,0.0
16935,눈높이러닝센터송파방이보습학원,0.0
16936,눈높이러닝센터송파학원,0.0
